from,to,action,p(s),frequency
11,55,5,0.0007069635913750442,2
11,410,2,0.0003534817956875221,1
11,550,8,0.0003534817956875221,1
11,219,7,0.0003534817956875221,1
12,12,5,0.29170090386195563,355
12,12,6,0.28841413311421527,351
12,12,4,0.12407559572719803,151
12,11,6,0.06409202958093672,78
12,11,5,0.05094494658997535,62
12,11,4,0.038619556285949055,47
12,13,4,0.0049301561216105174,6
12,13,6,0.004108463434675432,5
12,13,5,0.00657354149548069,8
12,0,5,0.031224322103533278,38
12,0,6,0.0008216926869350862,1
12,47,9,0.0024650780608052587,3
12,65,6,0.0008216926869350862,1
12,65,5,0.0016433853738701725,2
12,59,4,0.0016433853738701725,2
12,59,6,0.0008216926869350862,1
12,56,9,0.0024650780608052587,3
12,56,3,0.003286770747740345,4
12,56,7,0.0016433853738701725,2
12,221,6,0.0024650780608052587,3
12,221,5,0.0008216926869350862,1
12,188,6,0.0016433853738701725,2
12,112,5,0.012325390304026294,15
12,112,4,0.0049301561216105174,6
12,112,6,0.0049301561216105174,6
12,54,9,0.0024650780608052587,3
12,54,3,0.0016433853738701725,2
12,196,9,0.0008216926869350862,1
12,296,5,0.0008216926869350862,1
12,15,4,0.009038619556285949,11
12,15,6,0.0016433853738701725,2
12,306,4,0.0008216926869350862,1
12,116,6,0.0008216926869350862,1
12,280,6,0.0024650780608052587,3
12,280,5,0.0008216926869350862,1
12,280,4,0.0016433853738701725,2
12,149,4,0.0016433853738701725,2
12,149,6,0.0016433853738701725,2
12,141,10,0.0024650780608052587,3
12,96,2,0.0024650780608052587,3
12,96,10,0.004108463434675432,5
12,96,8,0.0008216926869350862,1
12,227,10,0.0008216926869350862,1
12,10,4,0.0016433853738701725,2
12,10,6,0.0016433853738701725,2
12,215,5,0.0016433853738701725,2
12,7,5,0.0016433853738701725,2
12,133,5,0.0008216926869350862,1
12,61,2,0.0016433853738701725,2
12,61,10,0.0008216926869350862,1
12,251,5,0.0024650780608052587,3
12,268,2,0.0008216926869350862,1
12,14,6,0.0008216926869350862,1
12,8,9,0.0008216926869350862,1
12,74,6,0.0008216926869350862,1
13,13,6,0.19254658385093168,31
13,13,4,0.22981366459627328,37
13,13,5,0.14906832298136646,24
13,10,4,0.006211180124223602,1
13,11,5,0.006211180124223602,1
13,11,6,0.012422360248447204,2
13,11,4,0.012422360248447204,2
13,133,5,0.012422360248447204,2
13,90,8,0.006211180124223602,1
13,59,6,0.037267080745341616,6
13,59,4,0.049689440993788817,8
13,59,5,0.037267080745341616,6
13,210,6,0.006211180124223602,1
13,12,6,0.049689440993788817,8
13,12,4,0.08695652173913043,14
13,12,5,0.006211180124223602,1
13,196,7,0.006211180124223602,1
13,196,3,0.006211180124223602,1
13,280,4,0.006211180124223602,1
13,280,6,0.006211180124223602,1
13,227,10,0.006211180124223602,1
13,288,7,0.006211180124223602,1
13,188,5,0.006211180124223602,1
13,188,4,0.006211180124223602,1
13,29,4,0.006211180124223602,1
13,211,6,0.006211180124223602,1
13,87,3,0.006211180124223602,1
13,87,7,0.006211180124223602,1
13,627,5,0.006211180124223602,1
13,627,4,0.006211180124223602,1
13,130,4,0.006211180124223602,1
13,226,4,0.006211180124223602,1
14,14,6,0.2692307692307692,7
14,14,4,0.11538461538461539,3
14,14,5,0.15384615384615385,4
14,21,4,0.038461538461538464,1
14,21,5,0.07692307692307693,2
14,21,6,0.07692307692307693,2
14,12,6,0.038461538461538464,1
14,11,6,0.038461538461538464,1
14,10,5,0.038461538461538464,1
14,10,6,0.038461538461538464,1
14,192,9,0.038461538461538464,1
14,280,5,0.038461538461538464,1
14,15,4,0.038461538461538464,1
15,15,6,0.3367139959432049,166
15,15,4,0.13184584178498987,65
15,15,5,0.20892494929006086,103
15,10,6,0.1257606490872211,62
15,10,5,0.06288032454361055,31
15,10,4,0.06288032454361055,31
15,12,6,0.006085192697768763,3
15,12,5,0.02636916835699797,13
15,112,5,0.002028397565922921,1
15,11,5,0.012170385395537525,6
15,11,6,0.002028397565922921,1
15,403,2,0.002028397565922921,1
15,282,4,0.002028397565922921,1
15,282,6,0.002028397565922921,1
15,282,5,0.002028397565922921,1
15,226,6,0.004056795131845842,2
15,134,6,0.004056795131845842,2
15,404,10,0.002028397565922921,1
15,404,2,0.002028397565922921,1
15,56,9,0.002028397565922921,1
16,16,1,0.9259259259259259,25
16,20,1,0.037037037037037035,1
16,447,7,0.037037037037037035,1
17,19,7,0.014285714285714285,1
17,17,6,0.2,14
17,17,4,0.35714285714285715,25
17,17,5,0.04285714285714286,3
17,110,4,0.02857142857142857,2
17,110,6,0.02857142857142857,2
17,12,4,0.014285714285714285,1
17,73,3,0.014285714285714285,1
17,73,9,0.014285714285714285,1
17,34,6,0.014285714285714285,1
17,340,4,0.014285714285714285,1
17,115,4,0.07142857142857142,5
17,281,4,0.02857142857142857,2
17,46,5,0.014285714285714285,1
17,46,6,0.04285714285714286,3
17,46,4,0.04285714285714286,3
17,235,6,0.02857142857142857,2
17,175,4,0.014285714285714285,1
17,717,2,0.014285714285714285,1
18,18,4,0.5853658536585366,24
18,18,6,0.12195121951219512,5
18,17,4,0.0975609756097561,4
18,174,6,0.024390243902439025,1
18,174,4,0.04878048780487805,2
18,0,4,0.024390243902439025,1
18,235,4,0.024390243902439025,1
18,439,4,0.024390243902439025,1
18,447,7,0.024390243902439025,1
18,454,4,0.024390243902439025,1
19,19,7,0.3333333333333333,2
19,19,9,0.16666666666666666,1
19,12,4,0.16666666666666666,1
19,82,7,0.16666666666666666,1
19,17,6,0.16666666666666666,1
20,18,4,0.3333333333333333,3
20,20,1,0.6666666666666666,6
21,21,6,0.2916666666666667,14
21,21,4,0.2916666666666667,14
21,21,5,0.041666666666666664,2
21,10,6,0.08333333333333333,4
21,10,4,0.0625,3
21,576,3,0.041666666666666664,2
21,11,5,0.020833333333333332,1
21,14,5,0.041666666666666664,2
21,14,4,0.020833333333333332,1
21,14,6,0.0625,3
21,399,5,0.020833333333333332,1
21,184,5,0.020833333333333332,1
22,25,4,0.01951219512195122,4
22,25,6,0.00975609756097561,2
22,58,6,0.02926829268292683,6
22,58,5,0.02926829268292683,6
22,58,4,0.03902439024390244,8
22,22,4,0.2,41
22,22,6,0.2097560975609756,43
22,22,5,0.04878048780487805,10
22,34,4,0.05853658536585366,12
22,34,6,0.05853658536585366,12
22,34,5,0.004878048780487805,1
22,31,6,0.024390243902439025,5
22,31,5,0.00975609756097561,2
22,31,4,0.014634146341463415,3
22,70,6,0.00975609756097561,2
22,70,4,0.004878048780487805,1
22,59,6,0.02926829268292683,6
22,59,4,0.014634146341463415,3
22,35,9,0.00975609756097561,2
22,35,3,0.00975609756097561,2
22,279,2,0.004878048780487805,1
22,398,6,0.004878048780487805,1
22,11,5,0.004878048780487805,1
22,11,6,0.00975609756097561,2
22,175,6,0.014634146341463415,3
22,175,4,0.00975609756097561,2
22,407,5,0.004878048780487805,1
22,26,4,0.01951219512195122,4
22,167,6,0.004878048780487805,1
22,88,5,0.01951219512195122,4
22,46,5,0.004878048780487805,1
22,46,6,0.00975609756097561,2
22,46,4,0.004878048780487805,1
22,23,4,0.004878048780487805,1
22,232,4,0.004878048780487805,1
22,525,6,0.004878048780487805,1
22,252,7,0.004878048780487805,1
22,665,5,0.004878048780487805,1
22,36,7,0.004878048780487805,1
22,618,4,0.004878048780487805,1
22,837,4,0.004878048780487805,1
22,103,2,0.004878048780487805,1
22,55,5,0.004878048780487805,1
23,23,5,0.21428571428571427,3
23,23,4,0.14285714285714285,2
23,22,6,0.07142857142857142,1
23,22,4,0.14285714285714285,2
23,240,4,0.14285714285714285,2
23,240,6,0.07142857142857142,1
23,34,4,0.07142857142857142,1
23,239,4,0.07142857142857142,1
23,518,5,0.07142857142857142,1
24,31,5,0.041666666666666664,2
24,29,6,0.041666666666666664,2
24,25,6,0.125,6
24,25,4,0.0625,3
24,25,5,0.020833333333333332,1
24,24,6,0.16666666666666666,8
24,24,4,0.10416666666666667,5
24,24,5,0.0625,3
24,27,4,0.08333333333333333,4
24,27,6,0.10416666666666667,5
24,26,5,0.020833333333333332,1
24,28,4,0.020833333333333332,1
24,28,6,0.020833333333333332,1
24,226,6,0.020833333333333332,1
24,226,5,0.020833333333333332,1
24,30,6,0.020833333333333332,1
24,547,6,0.020833333333333332,1
24,46,5,0.020833333333333332,1
24,793,6,0.020833333333333332,1
25,28,4,0.02857142857142857,3
25,28,6,0.02857142857142857,3
25,28,5,0.009523809523809525,1
25,25,6,0.24761904761904763,26
25,25,4,0.1523809523809524,16
25,25,5,0.06666666666666667,7
25,30,5,0.009523809523809525,1
25,30,4,0.009523809523809525,1
25,24,4,0.02857142857142857,3
25,24,5,0.009523809523809525,1
25,24,6,0.047619047619047616,5
25,58,5,0.0380952380952381,4
25,29,6,0.02857142857142857,3
25,29,4,0.009523809523809525,1
25,26,6,0.10476190476190476,11
25,26,5,0.009523809523809525,1
25,26,4,0.01904761904761905,2
25,27,6,0.01904761904761905,2
25,22,5,0.02857142857142857,3
25,22,6,0.01904761904761905,2
25,10,4,0.009523809523809525,1
25,167,4,0.01904761904761905,2
25,238,4,0.009523809523809525,1
25,121,6,0.009523809523809525,1
25,547,6,0.009523809523809525,1
25,31,6,0.009523809523809525,1
25,169,6,0.009523809523809525,1
25,189,4,0.009523809523809525,1
26,27,6,0.05555555555555555,112
26,27,5,0.020833333333333332,42
26,27,4,0.016865079365079364,34
26,26,4,0.18601190476190477,375
26,26,6,0.44246031746031744,892
26,26,5,0.14484126984126985,292
26,25,6,0.005952380952380952,12
26,25,5,0.003472222222222222,7
26,25,4,0.001984126984126984,4
26,24,4,0.001488095238095238,3
26,24,6,0.001984126984126984,4
26,34,5,0.01636904761904762,33
26,34,6,0.005952380952380952,12
26,11,5,0.00248015873015873,5
26,11,6,0.000496031746031746,1
26,134,6,0.000496031746031746,1
26,10,5,0.008432539682539682,17
26,10,4,0.003472222222222222,7
26,10,6,0.015873015873015872,32
26,166,4,0.000496031746031746,1
26,166,6,0.000496031746031746,1
26,169,4,0.000992063492063492,2
26,169,6,0.003968253968253968,8
26,169,5,0.000496031746031746,1
26,304,6,0.000992063492063492,2
26,120,6,0.011408730158730158,23
26,120,4,0.00744047619047619,15
26,120,5,0.00248015873015873,5
26,281,6,0.000496031746031746,1
26,15,6,0.002976190476190476,6
26,15,4,0.000496031746031746,1
26,15,5,0.000496031746031746,1
26,121,4,0.000496031746031746,1
26,121,6,0.001488095238095238,3
26,415,5,0.000992063492063492,2
26,415,6,0.000496031746031746,1
26,450,2,0.000992063492063492,2
26,126,2,0.003968253968253968,8
26,126,10,0.002976190476190476,6
26,126,8,0.001984126984126984,4
26,86,10,0.000496031746031746,1
26,28,6,0.000496031746031746,1
26,50,6,0.000496031746031746,1
26,399,6,0.000992063492063492,2
26,46,5,0.000992063492063492,2
26,671,3,0.000496031746031746,1
26,478,3,0.00248015873015873,5
26,478,7,0.000992063492063492,2
26,478,9,0.000496031746031746,1
26,313,6,0.003968253968253968,8
26,313,5,0.000992063492063492,2
26,313,4,0.001488095238095238,3
26,731,6,0.000992063492063492,2
26,337,6,0.000992063492063492,2
26,128,10,0.000496031746031746,1
26,22,5,0.000496031746031746,1
26,416,6,0.000496031746031746,1
26,503,8,0.000496031746031746,1
27,27,6,0.36233766233766235,279
27,27,4,0.12077922077922078,93
27,27,5,0.14675324675324675,113
27,26,6,0.13376623376623376,103
27,26,5,0.033766233766233764,26
27,26,4,0.05844155844155844,45
27,24,5,0.0012987012987012987,1
27,24,4,0.0012987012987012987,1
27,24,6,0.006493506493506494,5
27,46,5,0.024675324675324677,19
27,46,6,0.0025974025974025974,2
27,25,6,0.003896103896103896,3
27,25,4,0.0012987012987012987,1
27,34,5,0.003896103896103896,3
27,34,6,0.0012987012987012987,1
27,110,5,0.0012987012987012987,1
27,10,6,0.007792207792207792,6
27,10,4,0.005194805194805195,4
27,166,6,0.0012987012987012987,1
27,281,6,0.007792207792207792,6
27,281,4,0.0025974025974025974,2
27,281,5,0.0012987012987012987,1
27,15,6,0.012987012987012988,10
27,15,4,0.005194805194805195,4
27,15,5,0.007792207792207792,6
27,12,5,0.0012987012987012987,1
27,337,5,0.003896103896103896,3
27,337,4,0.0025974025974025974,2
27,169,6,0.0012987012987012987,1
27,169,4,0.0012987012987012987,1
27,419,3,0.0012987012987012987,1
27,128,2,0.0025974025974025974,2
27,313,6,0.0025974025974025974,2
27,313,5,0.0012987012987012987,1
27,113,5,0.0012987012987012987,1
27,226,6,0.0012987012987012987,1
27,121,4,0.0025974025974025974,2
27,121,6,0.01038961038961039,8
27,121,5,0.0012987012987012987,1
27,120,6,0.0025974025974025974,2
27,11,5,0.0012987012987012987,1
27,134,4,0.0012987012987012987,1
27,126,10,0.0012987012987012987,1
27,815,5,0.0012987012987012987,1
27,49,5,0.0012987012987012987,1
28,30,4,0.1111111111111111,2
28,30,6,0.16666666666666666,3
28,28,6,0.2222222222222222,4
28,28,5,0.05555555555555555,1
28,25,5,0.05555555555555555,1
28,120,5,0.05555555555555555,1
28,120,6,0.05555555555555555,1
28,527,6,0.05555555555555555,1
28,238,6,0.05555555555555555,1
28,26,4,0.05555555555555555,1
28,121,6,0.05555555555555555,1
28,547,5,0.05555555555555555,1
29,29,6,0.25,17
29,29,4,0.11764705882352941,8
29,29,5,0.08823529411764706,6
29,15,6,0.014705882352941176,1
29,15,5,0.014705882352941176,1
29,15,4,0.04411764705882353,3
29,10,5,0.029411764705882353,2
29,10,6,0.07352941176470588,5
29,10,4,0.058823529411764705,4
29,164,4,0.07352941176470588,5
29,164,6,0.029411764705882353,2
29,226,5,0.029411764705882353,2
29,226,6,0.029411764705882353,2
29,226,4,0.014705882352941176,1
29,59,6,0.029411764705882353,2
29,59,5,0.014705882352941176,1
29,437,4,0.014705882352941176,1
29,472,4,0.029411764705882353,2
29,472,6,0.014705882352941176,1
29,635,6,0.014705882352941176,1
29,781,6,0.014705882352941176,1
30,32,4,0.06666666666666667,1
30,32,6,0.06666666666666667,1
30,30,6,0.3333333333333333,5
30,30,4,0.06666666666666667,1
30,30,5,0.06666666666666667,1
30,25,4,0.13333333333333333,2
30,26,6,0.06666666666666667,1
30,26,5,0.06666666666666667,1
30,26,4,0.06666666666666667,1
30,24,6,0.06666666666666667,1
31,23,6,0.02127659574468085,1
31,23,5,0.02127659574468085,1
31,23,4,0.06382978723404255,3
31,31,6,0.2127659574468085,10
31,31,5,0.10638297872340426,5
31,31,4,0.10638297872340426,5
31,58,6,0.02127659574468085,1
31,241,6,0.02127659574468085,1
31,241,5,0.02127659574468085,1
31,70,4,0.02127659574468085,1
31,22,6,0.02127659574468085,1
31,22,5,0.02127659574468085,1
31,22,4,0.02127659574468085,1
31,425,8,0.02127659574468085,1
31,99,3,0.02127659574468085,1
31,233,6,0.02127659574468085,1
31,233,4,0.02127659574468085,1
31,35,9,0.02127659574468085,1
31,274,5,0.0425531914893617,2
31,239,6,0.02127659574468085,1
31,564,6,0.0425531914893617,2
31,580,5,0.02127659574468085,1
31,34,5,0.02127659574468085,1
31,271,5,0.02127659574468085,1
31,118,4,0.02127659574468085,1
31,638,5,0.02127659574468085,1
32,26,4,0.5,1
32,25,5,0.5,1
33,33,7,0.4166666666666667,5
33,33,9,0.08333333333333333,1
33,33,3,0.08333333333333333,1
33,36,7,0.08333333333333333,1
33,35,3,0.08333333333333333,1
33,208,3,0.08333333333333333,1
33,288,7,0.08333333333333333,1
33,509,9,0.08333333333333333,1
34,36,3,0.007186290768380321,13
34,36,9,0.003869541182974019,7
34,36,7,0.004975124378109453,9
34,34,6,0.3333333333333333,603
34,34,4,0.20563847429519072,372
34,34,5,0.18629076838032063,337
34,46,4,0.02321724709784411,42
34,46,5,0.017689331122166942,32
34,46,6,0.037037037037037035,67
34,44,10,0.000552791597567717,1
34,44,2,0.000552791597567717,1
34,50,4,0.001658374792703151,3
34,50,5,0.002211166390270868,4
34,50,6,0.001105583195135434,2
34,11,4,0.01271420674405749,23
34,11,5,0.01271420674405749,23
34,11,6,0.019347705914870093,35
34,26,6,0.00552791597567717,10
34,26,4,0.028192371475953566,51
34,22,6,0.008844665561083471,16
34,22,4,0.003316749585406302,6
34,22,5,0.00552791597567717,10
34,86,10,0.00552791597567717,10
34,86,2,0.00552791597567717,10
34,86,8,0.004975124378109453,9
34,51,5,0.008844665561083471,16
34,51,6,0.000552791597567717,1
34,17,6,0.000552791597567717,1
34,118,6,0.004975124378109453,9
34,118,4,0.007186290768380321,13
34,118,5,0.003316749585406302,6
34,160,5,0.000552791597567717,1
34,58,5,0.000552791597567717,1
34,58,6,0.002211166390270868,4
34,58,4,0.000552791597567717,1
34,12,6,0.003316749585406302,6
34,12,5,0.001658374792703151,3
34,232,4,0.000552791597567717,1
34,232,5,0.000552791597567717,1
34,232,6,0.000552791597567717,1
34,27,4,0.001105583195135434,2
34,27,6,0.000552791597567717,1
34,106,2,0.000552791597567717,1
34,235,4,0.002763957987838585,5
34,235,5,0.001105583195135434,2
34,235,6,0.001658374792703151,3
34,74,4,0.000552791597567717,1
34,113,6,0.000552791597567717,1
34,31,6,0.000552791597567717,1
34,31,5,0.000552791597567717,1
34,61,2,0.002211166390270868,4
34,82,9,0.001105583195135434,2
34,82,3,0.000552791597567717,1
34,516,5,0.001105583195135434,2
34,23,5,0.000552791597567717,1
34,35,9,0.000552791597567717,1
34,591,4,0.000552791597567717,1
34,507,4,0.000552791597567717,1
34,543,6,0.000552791597567717,1
34,97,7,0.000552791597567717,1
34,10,4,0.001658374792703151,3
34,120,4,0.000552791597567717,1
34,102,4,0.001105583195135434,2
34,102,5,0.001658374792703151,3
34,313,4,0.000552791597567717,1
34,478,7,0.000552791597567717,1
34,763,5,0.000552791597567717,1
34,111,5,0.000552791597567717,1
34,88,5,0.000552791597567717,1
34,208,3,0.000552791597567717,1
35,35,7,0.20930232558139536,18
35,35,3,0.23255813953488372,20
35,35,9,0.05813953488372093,5
35,33,3,0.023255813953488372,2
35,249,3,0.011627906976744186,1
35,249,7,0.011627906976744186,1
35,87,9,0.011627906976744186,1
35,22,4,0.05813953488372093,5
35,22,6,0.011627906976744186,1
35,22,5,0.023255813953488372,2
35,73,7,0.023255813953488372,2
35,36,7,0.08139534883720931,7
35,36,3,0.023255813953488372,2
35,36,9,0.023255813953488372,2
