from,to,action,p(s),frequency
5,353,4,0.0019267822736030828,1
5,530,5,0.0019267822736030828,1
5,530,4,0.0019267822736030828,1
5,592,10,0.005780346820809248,3
5,592,2,0.0038535645472061657,2
5,592,8,0.0038535645472061657,2
5,411,6,0.005780346820809248,3
5,601,5,0.0019267822736030828,1
5,231,7,0.0019267822736030828,1
5,231,9,0.0019267822736030828,1
5,338,3,0.0019267822736030828,1
5,99,10,0.0019267822736030828,1
5,1273,5,0.0019267822736030828,1
5,31,6,0.0019267822736030828,1
5,531,4,0.0019267822736030828,1
5,846,5,0.0019267822736030828,1
5,1539,5,0.0019267822736030828,1
5,1539,6,0.0019267822736030828,1
5,112,5,0.0038535645472061657,2
5,395,2,0.0019267822736030828,1
5,340,3,0.0019267822736030828,1
5,295,6,0.0019267822736030828,1
5,120,6,0.0019267822736030828,1
6,5,6,0.02366345311130587,27
6,5,5,0.021034180543382998,24
6,5,4,0.008764241893076249,10
6,6,6,0.31551270815074495,360
6,6,5,0.26380368098159507,301
6,6,4,0.1411042944785276,161
6,13,6,0.057843996494303246,66
6,13,5,0.04995617879053462,57
6,13,4,0.025416301489921123,29
6,99,8,0.0026292725679228747,3
6,99,2,0.006134969325153374,7
6,99,10,0.0052585451358457495,6
6,118,6,0.0008764241893076249,1
6,118,5,0.0008764241893076249,1
6,200,4,0.0008764241893076249,1
6,200,5,0.0017528483786152498,2
6,200,6,0.0035056967572304996,4
6,231,9,0.008764241893076249,10
6,231,3,0.0043821209465381246,5
6,231,7,0.0026292725679228747,3
6,36,5,0.0017528483786152498,2
6,36,6,0.0008764241893076249,1
6,338,3,0.0008764241893076249,1
6,338,9,0.0017528483786152498,2
6,544,5,0.0008764241893076249,1
6,12,5,0.006134969325153374,7
6,12,4,0.0026292725679228747,3
6,12,6,0.0026292725679228747,3
6,645,5,0.0026292725679228747,3
6,47,6,0.0008764241893076249,1
6,47,4,0.0008764241893076249,1
6,215,5,0.0008764241893076249,1
6,88,9,0.0026292725679228747,3
6,323,6,0.0008764241893076249,1
6,341,9,0.0017528483786152498,2
6,579,10,0.0008764241893076249,1
6,579,8,0.0008764241893076249,1
6,579,2,0.0008764241893076249,1
6,279,5,0.0008764241893076249,1
6,279,6,0.0017528483786152498,2
6,354,5,0.0026292725679228747,3
6,846,5,0.007011393514460999,8
6,349,6,0.0008764241893076249,1
6,120,5,0.0043821209465381246,5
6,120,4,0.0017528483786152498,2
6,120,6,0.0017528483786152498,2
6,21,6,0.0008764241893076249,1
6,1515,9,0.0008764241893076249,1
6,1273,4,0.0008764241893076249,1
6,53,6,0.0008764241893076249,1
7,4,3,0.00909090909090909,2
7,4,9,0.01818181818181818,4
7,4,7,0.013636363636363636,3
7,7,3,0.2590909090909091,57
7,7,7,0.22727272727272727,50
7,7,9,0.12727272727272726,28
7,53,6,0.01818181818181818,4
7,53,4,0.06363636363636363,14
7,53,5,0.031818181818181815,7
7,274,3,0.004545454545454545,1
7,16,9,0.045454545454545456,10
7,16,3,0.01818181818181818,4
7,16,7,0.05454545454545454,12
7,80,3,0.013636363636363636,3
7,80,9,0.004545454545454545,1
7,80,7,0.013636363636363636,3
7,19,6,0.00909090909090909,2
7,602,3,0.004545454545454545,1
7,602,7,0.004545454545454545,1
7,331,3,0.004545454545454545,1
7,1237,3,0.004545454545454545,1
7,1304,1,0.004545454545454545,1
7,1304,3,0.004545454545454545,1
7,1386,3,0.004545454545454545,1
7,989,6,0.004545454545454545,1
7,1145,9,0.004545454545454545,1
7,31,4,0.004545454545454545,1
7,203,9,0.004545454545454545,1
7,625,9,0.004545454545454545,1
7,625,3,0.004545454545454545,1
7,625,7,0.00909090909090909,2
8,18,3,0.25,2
8,8,7,0.25,2
8,8,9,0.125,1
8,453,7,0.125,1
8,760,7,0.125,1
8,331,7,0.125,1
9,1,7,1.0,1
10,10,1,0.75,3
10,2,1,0.25,1
11,10,1,1.0,1
12,13,6,0.04984423676012461,16
12,13,4,0.01557632398753894,5
12,13,5,0.037383177570093455,12
12,12,5,0.3862928348909657,124
12,12,6,0.27102803738317754,87
12,12,4,0.0529595015576324,17
12,21,4,0.006230529595015576,2
12,21,6,0.006230529595015576,2
12,21,5,0.003115264797507788,1
12,56,6,0.018691588785046728,6
12,56,1,0.003115264797507788,1
12,102,6,0.003115264797507788,1
12,149,6,0.003115264797507788,1
12,47,4,0.003115264797507788,1
12,31,5,0.024922118380062305,8
12,31,6,0.009345794392523364,3
12,31,4,0.006230529595015576,2
12,340,9,0.01557632398753894,5
12,340,3,0.009345794392523364,3
12,282,5,0.01557632398753894,5
12,282,4,0.003115264797507788,1
12,37,6,0.003115264797507788,1
12,530,5,0.009345794392523364,3
12,90,9,0.006230529595015576,2
12,53,6,0.006230529595015576,2
12,53,4,0.003115264797507788,1
12,368,9,0.003115264797507788,1
12,395,2,0.003115264797507788,1
12,395,8,0.003115264797507788,1
12,208,6,0.003115264797507788,1
12,80,9,0.003115264797507788,1
12,225,6,0.006230529595015576,2
12,215,5,0.003115264797507788,1
12,1455,5,0.003115264797507788,1
13,13,6,0.31004366812227074,213
13,13,5,0.3158660844250364,217
13,13,4,0.11790393013100436,81
13,12,5,0.027656477438136828,19
13,12,6,0.026200873362445413,18
13,12,4,0.002911208151382824,2
13,88,9,0.01455604075691412,10
13,88,3,0.005822416302765648,4
13,88,7,0.001455604075691412,1
13,85,3,0.001455604075691412,1
13,53,6,0.02911208151382824,20
13,53,4,0.013100436681222707,9
13,53,5,0.020378457059679767,14
13,225,4,0.002911208151382824,2
13,225,6,0.001455604075691412,1
13,47,5,0.008733624454148471,6
13,47,4,0.001455604075691412,1
13,47,6,0.001455604075691412,1
13,349,5,0.002911208151382824,2
13,215,5,0.008733624454148471,6
13,215,6,0.002911208151382824,2
13,201,5,0.011644832605531296,8
13,201,6,0.004366812227074236,3
13,31,5,0.004366812227074236,3
13,31,4,0.002911208151382824,2
13,183,5,0.001455604075691412,1
13,579,8,0.002911208151382824,2
13,579,10,0.008733624454148471,6
13,579,2,0.00727802037845706,5
13,530,6,0.001455604075691412,1
13,398,6,0.004366812227074236,3
13,21,5,0.001455604075691412,1
13,1078,4,0.001455604075691412,1
13,1078,5,0.001455604075691412,1
13,120,6,0.00727802037845706,5
13,120,5,0.005822416302765648,4
13,120,4,0.002911208151382824,2
13,395,2,0.001455604075691412,1
13,114,9,0.001455604075691412,1
13,37,6,0.001455604075691412,1
13,19,5,0.001455604075691412,1
13,282,5,0.001455604075691412,1
13,989,4,0.001455604075691412,1
13,7,9,0.001455604075691412,1
13,1585,6,0.001455604075691412,1
13,341,7,0.001455604075691412,1
14,17,7,0.058823529411764705,1
14,14,6,0.11764705882352941,2
14,14,4,0.058823529411764705,1
14,14,5,0.17647058823529413,3
14,205,6,0.058823529411764705,1
14,205,5,0.058823529411764705,1
14,350,4,0.058823529411764705,1
14,405,6,0.058823529411764705,1
14,405,4,0.058823529411764705,1
14,3,3,0.058823529411764705,1
14,31,4,0.058823529411764705,1
14,388,6,0.058823529411764705,1
14,19,4,0.058823529411764705,1
14,75,5,0.058823529411764705,1
15,15,9,0.5,3
15,15,3,0.16666666666666666,1
15,9,7,0.16666666666666666,1
15,536,3,0.16666666666666666,1
16,16,3,0.22613065326633167,45
16,16,7,0.18090452261306533,36
16,16,9,0.20100502512562815,40
16,19,5,0.035175879396984924,7
16,19,4,0.09547738693467336,19
16,19,6,0.04522613065326633,9
16,231,7,0.035175879396984924,7
16,231,9,0.02512562814070352,5
16,231,3,0.03015075376884422,6
16,26,6,0.005025125628140704,1
16,274,7,0.005025125628140704,1
16,274,9,0.005025125628140704,1
16,203,7,0.010050251256281407,2
16,203,3,0.010050251256281407,2
16,203,9,0.005025125628140704,1
16,6,5,0.005025125628140704,1
16,6,4,0.010050251256281407,2
16,6,6,0.005025125628140704,1
16,894,9,0.005025125628140704,1
16,370,9,0.005025125628140704,1
16,1145,3,0.005025125628140704,1
16,30,4,0.010050251256281407,2
16,987,3,0.005025125628140704,1
16,329,3,0.005025125628140704,1
16,1236,9,0.005025125628140704,1
16,88,7,0.005025125628140704,1
16,338,3,0.005025125628140704,1
16,1731,3,0.010050251256281407,2
16,1123,3,0.005025125628140704,1
17,17,7,0.38461538461538464,5
17,17,3,0.07692307692307693,1
17,3,7,0.23076923076923078,3
17,75,5,0.07692307692307693,1
17,14,6,0.07692307692307693,1
17,105,7,0.07692307692307693,1
17,877,7,0.07692307692307693,1
18,18,7,0.2222222222222222,2
18,16,3,0.1111111111111111,1
18,206,6,0.1111111111111111,1
18,203,3,0.1111111111111111,1
18,203,7,0.1111111111111111,1
18,203,9,0.1111111111111111,1
18,139,7,0.1111111111111111,1
18,1167,7,0.1111111111111111,1
19,6,6,0.053918495297805645,86
19,6,5,0.04012539184952978,64
19,6,4,0.02946708463949843,47
19,26,6,0.0006269592476489029,1
19,19,4,0.25391849529780564,405
19,19,5,0.2,319
19,19,6,0.27774294670846394,443
19,30,4,0.0219435736677116,35
19,30,6,0.03134796238244514,50
19,30,5,0.010031347962382446,16
19,5,5,0.005642633228840125,9
19,5,6,0.006269592476489028,10
19,5,4,0.0018808777429467085,3
19,106,2,0.005642633228840125,9
19,106,10,0.003134796238244514,5
19,106,8,0.0012539184952978057,2
19,153,4,0.0018808777429467085,3
19,153,6,0.0012539184952978057,2
19,153,5,0.0012539184952978057,2
19,13,6,0.0025078369905956114,4
19,13,4,0.0006269592476489029,1
19,13,5,0.0006269592476489029,1
19,200,4,0.0018808777429467085,3
19,200,6,0.0012539184952978057,2
19,442,5,0.0006269592476489029,1
19,442,4,0.0006269592476489029,1
19,279,5,0.0006269592476489029,1
19,279,6,0.0006269592476489029,1
19,16,9,0.00877742946708464,14
19,16,3,0.005642633228840125,9
19,16,7,0.003134796238244514,5
19,645,5,0.0006269592476489029,1
19,670,10,0.0006269592476489029,1
19,154,2,0.0006269592476489029,1
19,708,6,0.0012539184952978057,2
19,708,5,0.0025078369905956114,4
19,674,5,0.0006269592476489029,1
19,27,6,0.0018808777429467085,3
19,27,5,0.0006269592476489029,1
19,27,4,0.0012539184952978057,2
19,943,4,0.0012539184952978057,2
19,943,6,0.0006269592476489029,1
19,846,6,0.0006269592476489029,1
19,940,6,0.0006269592476489029,1
19,231,9,0.0012539184952978057,2
19,231,3,0.0012539184952978057,2
19,231,7,0.0006269592476489029,1
19,301,10,0.0012539184952978057,2
19,203,9,0.0006269592476489029,1
19,203,3,0.0006269592476489029,1
19,118,5,0.0012539184952978057,2
19,118,6,0.0012539184952978057,2
19,1391,5,0.0006269592476489029,1
19,1516,6,0.0012539184952978057,2
19,1273,4,0.0006269592476489029,1
19,99,10,0.0006269592476489029,1
19,99,2,0.0006269592476489029,1
19,1388,3,0.0006269592476489029,1
20,20,4,0.21621621621621623,32
20,20,5,0.13513513513513514,20
20,20,6,0.16216216216216217,24
20,19,4,0.013513513513513514,2
20,19,6,0.006756756756756757,1
20,53,5,0.006756756756756757,1
20,53,4,0.006756756756756757,1
20,53,6,0.006756756756756757,1
20,37,4,0.06756756756756757,10
20,37,6,0.05405405405405406,8
20,37,5,0.013513513513513514,2
20,138,8,0.006756756756756757,1
20,273,2,0.013513513513513514,2
20,346,6,0.006756756756756757,1
20,30,6,0.013513513513513514,2
20,30,5,0.013513513513513514,2
20,30,4,0.013513513513513514,2
20,31,4,0.06756756756756757,10
20,31,6,0.0472972972972973,7
20,31,5,0.006756756756756757,1
20,3,7,0.013513513513513514,2
20,257,5,0.006756756756756757,1
20,257,4,0.006756756756756757,1
20,674,6,0.006756756756756757,1
20,342,4,0.006756756756756757,1
20,802,3,0.006756756756756757,1
20,206,4,0.013513513513513514,2
20,26,4,0.006756756756756757,1
20,26,6,0.006756756756756757,1
20,728,4,0.006756756756756757,1
20,454,7,0.006756756756756757,1
20,736,5,0.006756756756756757,1
20,315,6,0.006756756756756757,1
20,139,3,0.006756756756756757,1
20,1122,5,0.006756756756756757,1
20,1122,4,0.006756756756756757,1
21,21,6,0.22857142857142856,8
21,21,5,0.2571428571428571,9
21,21,4,0.02857142857142857,1
21,20,4,0.11428571428571428,4
21,37,6,0.02857142857142857,1
21,37,4,0.02857142857142857,1
21,37,5,0.05714285714285714,2
21,47,5,0.05714285714285714,2
21,47,6,0.08571428571428572,3
21,12,4,0.02857142857142857,1
21,1031,2,0.02857142857142857,1
21,7,9,0.02857142857142857,1
21,85,7,0.02857142857142857,1
22,23,1,1.0,2
23,23,1,0.75,6
23,24,1,0.25,2
24,24,1,0.7692307692307693,10
24,29,1,0.07692307692307693,1
24,777,1,0.07692307692307693,1
24,28,7,0.07692307692307693,1
25,25,4,0.4567901234567901,37
25,25,6,0.14814814814814814,12
25,25,5,0.037037037037037035,3
25,28,7,0.024691358024691357,2
25,182,4,0.024691358024691357,2
25,182,6,0.024691358024691357,2
25,31,4,0.024691358024691357,2
25,31,6,0.012345679012345678,1
25,267,6,0.012345679012345678,1
25,267,4,0.037037037037037035,3
25,259,4,0.037037037037037035,3
25,259,5,0.012345679012345678,1
25,259,6,0.037037037037037035,3
25,362,3,0.012345679012345678,1
25,362,9,0.012345679012345678,1
25,729,6,0.012345679012345678,1
25,261,4,0.024691358024691357,2
25,364,4,0.012345679012345678,1
25,366,6,0.012345679012345678,1
25,366,4,0.012345679012345678,1
25,1693,4,0.012345679012345678,1
26,26,6,0.24,18
26,26,4,0.17333333333333334,13
26,26,5,0.16,12
26,27,4,0.02666666666666667,2
26,27,6,0.06666666666666667,5
26,27,5,0.02666666666666667,2
26,291,10,0.02666666666666667,2
26,291,8,0.013333333333333334,1
26,291,2,0.013333333333333334,1
26,295,4,0.02666666666666667,2
26,295,5,0.04,3
26,295,6,0.013333333333333334,1
26,331,7,0.013333333333333334,1
26,331,3,0.013333333333333334,1
26,985,5,0.013333333333333334,1
26,985,6,0.013333333333333334,1
26,985,4,0.013333333333333334,1
26,19,6,0.02666666666666667,2
26,19,5,0.013333333333333334,1
26,30,6,0.013333333333333334,1
26,30,5,0.013333333333333334,1
26,30,4,0.013333333333333334,1
26,203,7,0.013333333333333334,1
26,149,6,0.013333333333333334,1
27,27,6,0.1896551724137931,22
27,27,4,0.16379310344827586,19
27,27,5,0.25,29
27,19,6,0.02586206896551724,3
27,19,5,0.02586206896551724,3
27,19,4,0.017241379310344827,2
27,279,5,0.017241379310344827,2
27,279,4,0.02586206896551724,3
27,279,6,0.02586206896551724,3
27,292,10,0.017241379310344827,2
27,292,8,0.008620689655172414,1
27,292,2,0.02586206896551724,3
27,291,10,0.008620689655172414,1
27,106,2,0.008620689655172414,1
27,154,8,0.008620689655172414,1
27,26,5,0.017241379310344827,2
27,26,6,0.02586206896551724,3
27,26,4,0.008620689655172414,1
27,6,5,0.008620689655172414,1
27,6,6,0.008620689655172414,1
27,786,1,0.008620689655172414,1
27,274,9,0.02586206896551724,3
27,274,3,0.008620689655172414,1
27,398,6,0.017241379310344827,2
27,398,4,0.008620689655172414,1
27,1393,6,0.008620689655172414,1
27,1393,5,0.008620689655172414,1
27,231,7,0.008620689655172414,1
27,30,5,0.017241379310344827,2
28,28,7,0.375,3
28,28,9,0.125,1
28,31,4,0.125,1
28,25,4,0.125,1
28,25,6,0.125,1
28,362,7,0.125,1
29,25,4,1.0,1
30,30,6,0.25404732254047324,204
30,30,4,0.15940224159402241,128
30,30,5,0.25155666251556663,202
30,5,5,0.039850560398505604,32
30,5,4,0.019925280199252802,16
30,5,6,0.0547945205479452,44
30,19,5,0.028642590286425903,23
30,19,6,0.043586550435865505,35
30,19,4,0.048567870485678705,39
30,112,5,0.0012453300124533001,1
30,6,6,0.0112079701120797,9
30,6,5,0.0037359900373599006,3
30,6,4,0.009962640099626401,8
30,203,9,0.007471980074719801,6
30,203,3,0.0037359900373599006,3
30,203,7,0.0024906600249066002,2
30,274,9,0.0012453300124533001,1
30,206,6,0.0024906600249066002,2
30,206,5,0.0049813200498132005,4
30,465,6,0.0062266500622665,5
30,465,1,0.0024906600249066002,2
30,552,5,0.0037359900373599006,3
30,552,4,0.0012453300124533001,1
30,331,7,0.0012453300124533001,1
30,154,10,0.007471980074719801,6
30,154,2,0.0024906600249066002,2
30,154,8,0.0037359900373599006,3
30,674,6,0.0012453300124533001,1
30,674,4,0.0012453300124533001,1
30,601,6,0.0012453300124533001,1
30,354,6,0.0024906600249066002,2
30,354,5,0.0012453300124533001,1
30,645,5,0.0012453300124533001,1
30,592,10,0.0012453300124533001,1
30,592,2,0.0012453300124533001,1
30,940,5,0.0024906600249066002,2
30,1391,5,0.0012453300124533001,1
30,282,5,0.0012453300124533001,1
30,291,2,0.0012453300124533001,1
30,16,3,0.0012453300124533001,1
30,26,6,0.0012453300124533001,1
30,1273,5,0.0012453300124533001,1
30,106,2,0.0012453300124533001,1
31,31,4,0.11475409836065574,70
31,31,6,0.23934426229508196,146
31,31,5,0.2573770491803279,157
31,20,4,0.006557377049180328,4
31,20,6,0.004918032786885246,3
31,20,5,0.001639344262295082,1
31,80,9,0.004918032786885246,3
31,80,3,0.001639344262295082,1
31,80,7,0.001639344262295082,1
31,30,6,0.06229508196721312,38
31,30,4,0.022950819672131147,14
31,30,5,0.06229508196721312,38
31,53,6,0.05901639344262295,36
31,53,5,0.036065573770491806,22
31,53,4,0.021311475409836064,13
31,150,10,0.003278688524590164,2
31,150,2,0.004918032786885246,3
31,343,6,0.001639344262295082,1
31,352,6,0.003278688524590164,2
31,7,9,0.004918032786885246,3
31,5,5,0.003278688524590164,2
31,342,6,0.001639344262295082,1
31,3,9,0.001639344262295082,1
31,19,5,0.006557377049180328,4
31,19,6,0.009836065573770493,6
31,19,4,0.001639344262295082,1
31,469,5,0.001639344262295082,1
31,591,6,0.004918032786885246,3
31,183,6,0.001639344262295082,1
31,26,6,0.001639344262295082,1
31,208,4,0.003278688524590164,2
31,704,6,0.001639344262295082,1
31,707,2,0.001639344262295082,1
31,728,5,0.003278688524590164,2
31,728,6,0.001639344262295082,1
31,577,6,0.003278688524590164,2
31,176,4,0.003278688524590164,2
31,176,6,0.003278688524590164,2
31,176,5,0.003278688524590164,2
31,497,5,0.001639344262295082,1
31,497,4,0.001639344262295082,1
31,552,5,0.001639344262295082,1
31,552,6,0.001639344262295082,1
31,273,10,0.001639344262295082,1
31,154,10,0.001639344262295082,1
31,350,4,0.001639344262295082,1
31,37,4,0.001639344262295082,1
31,151,2,0.001639344262295082,1
31,16,9,0.001639344262295082,1
31,639,5,0.003278688524590164,2
31,639,4,0.001639344262295082,1
31,1450,2,0.001639344262295082,1
31,399,8,0.001639344262295082,1
31,940,6,0.001639344262295082,1
32,33,6,0.06813186813186813,31
32,33,4,0.05274725274725275,24
32,33,5,0.024175824175824177,11
32,42,5,0.015384615384615385,7
32,42,6,0.03956043956043956,18
32,42,4,0.015384615384615385,7
32,41,5,0.054945054945054944,25
32,41,6,0.0967032967032967,44
32,41,4,0.04835164835164835,22
32,32,6,0.2703296703296703,123
32,32,4,0.10989010989010989,50
32,32,5,0.12967032967032968,59
32,95,4,0.002197802197802198,1
32,179,5,0.002197802197802198,1
32,179,4,0.006593406593406593,3
32,361,5,0.004395604395604396,2
32,25,6,0.006593406593406593,3
32,25,4,0.002197802197802198,1
32,495,8,0.002197802197802198,1
32,495,10,0.002197802197802198,1
32,76,6,0.002197802197802198,1
32,76,5,0.002197802197802198,1
32,406,3,0.002197802197802198,1
32,406,9,0.002197802197802198,1
32,406,7,0.002197802197802198,1
32,578,2,0.002197802197802198,1
32,578,8,0.002197802197802198,1
32,259,4,0.002197802197802198,1
32,78,6,0.002197802197802198,1
32,78,4,0.002197802197802198,1
32,34,4,0.002197802197802198,1
32,81,6,0.002197802197802198,1
32,81,4,0.002197802197802198,1
32,709,4,0.002197802197802198,1
32,709,6,0.002197802197802198,1
32,1285,6,0.002197802197802198,1
32,180,6,0.002197802197802198,1
32,1129,6,0.002197802197802198,1
32,309,10,0.002197802197802198,1
32,365,4,0.002197802197802198,1
32,80,3,0.002197802197802198,1
33,32,6,0.02663934426229508,26
33,32,4,0.012295081967213115,12
33,32,5,0.012295081967213115,12
33,33,5,0.13217213114754098,129
33,33,4,0.14344262295081966,140
33,33,6,0.2807377049180328,274
33,50,6,0.0010245901639344263,1
33,50,4,0.0010245901639344263,1
33,50,5,0.0010245901639344263,1
33,82,4,0.0010245901639344263,1
33,82,6,0.0020491803278688526,2
33,42,6,0.1362704918032787,133
33,42,5,0.06967213114754098,68
33,42,4,0.07684426229508197,75
33,41,5,0.00819672131147541,8
33,41,6,0.015368852459016393,15
33,41,4,0.005122950819672131,5
33,268,9,0.0010245901639344263,1
33,268,3,0.004098360655737705,4
33,268,7,0.0010245901639344263,1
33,44,4,0.0010245901639344263,1
33,516,4,0.0020491803278688526,2
33,516,5,0.0020491803278688526,2
33,516,6,0.0020491803278688526,2
33,179,6,0.0010245901639344263,1
33,78,6,0.00819672131147541,8
33,78,5,0.0030737704918032786,3
33,309,2,0.004098360655737705,4
33,309,8,0.0020491803278688526,2
33,309,10,0.0020491803278688526,2
33,258,6,0.0020491803278688526,2
33,76,6,0.0010245901639344263,1
33,53,6,0.0010245901639344263,1
33,53,5,0.0010245901639344263,1
33,34,6,0.0010245901639344263,1
33,34,5,0.0030737704918032786,3
33,157,2,0.0010245901639344263,1
33,307,8,0.0030737704918032786,3
33,307,2,0.0030737704918032786,3
33,307,10,0.0010245901639344263,1
33,609,6,0.005122950819672131,5
33,609,4,0.0010245901639344263,1
33,609,5,0.0010245901639344263,1
33,443,6,0.0010245901639344263,1
33,406,3,0.0010245901639344263,1
33,259,4,0.0010245901639344263,1
33,259,5,0.0010245901639344263,1
33,259,6,0.0010245901639344263,1
33,363,9,0.0010245901639344263,1
33,709,6,0.0010245901639344263,1
33,58,7,0.0010245901639344263,1
33,58,9,0.0010245901639344263,1
33,365,6,0.0020491803278688526,2
33,1129,4,0.0010245901639344263,1
33,178,5,0.0010245901639344263,1
33,84,5,0.0010245901639344263,1
33,495,2,0.0010245901639344263,1
33,162,2,0.0010245901639344263,1
34,40,4,0.020833333333333332,1
34,40,5,0.020833333333333332,1
34,40,6,0.020833333333333332,1
34,34,4,0.2708333333333333,13
34,34,5,0.020833333333333332,1
34,34,6,0.125,6
34,42,4,0.020833333333333332,1
34,44,6,0.1875,9
34,44,4,0.0625,3
34,44,5,0.020833333333333332,1
34,94,6,0.020833333333333332,1
34,261,6,0.020833333333333332,1
34,35,5,0.020833333333333332,1
34,35,4,0.020833333333333332,1
34,35,6,0.041666666666666664,2
34,33,4,0.020833333333333332,1
34,1183,8,0.020833333333333332,1
34,1017,7,0.020833333333333332,1
34,691,5,0.020833333333333332,1
34,567,4,0.020833333333333332,1
35,45,6,0.0851063829787234,4
35,45,4,0.10638297872340426,5
35,45,5,0.02127659574468085,1
35,35,5,0.10638297872340426,5
35,35,4,0.1276595744680851,6
35,35,6,0.10638297872340426,5
35,372,6,0.0425531914893617,2
35,372,5,0.02127659574468085,1
35,75,4,0.02127659574468085,1
35,312,6,0.0425531914893617,2
35,743,8,0.02127659574468085,1
35,189,5,0.02127659574468085,1
35,189,4,0.02127659574468085,1
35,189,6,0.02127659574468085,1
35,838,6,0.0425531914893617,2
35,430,5,0.06382978723404255,3
35,980,6,0.0425531914893617,2
35,492,4,0.02127659574468085,1
35,609,4,0.0425531914893617,2
35,1061,5,0.02127659574468085,1
36,47,4,0.08,4
36,47,5,0.06,3
36,47,6,0.02,1
36,36,6,0.3,15
36,36,4,0.22,11
36,36,5,0.14,7
36,6,5,0.02,1
36,6,4,0.04,2
36,6,6,0.04,2
36,13,4,0.02,1
36,1564,6,0.04,2
36,1023,6,0.02,1
37,37,6,0.20095693779904306,42
37,37,4,0.17703349282296652,37
37,37,5,0.08133971291866028,17
37,36,6,0.004784688995215311,1
37,20,5,0.014354066985645933,3
37,20,4,0.023923444976076555,5
37,20,6,0.019138755980861243,4
37,53,6,0.04784688995215311,10
37,53,4,0.07177033492822966,15
37,53,5,0.004784688995215311,1
37,138,8,0.014354066985645933,3
37,138,2,0.004784688995215311,1
37,139,9,0.004784688995215311,1
37,139,3,0.004784688995215311,1
37,31,6,0.004784688995215311,1
37,31,5,0.004784688995215311,1
37,31,4,0.009569377990430622,2
37,75,4,0.014354066985645933,3
37,75,6,0.004784688995215311,1
37,257,4,0.0430622009569378,9
37,257,6,0.019138755980861243,4
37,206,6,0.004784688995215311,1
37,346,5,0.004784688995215311,1
37,290,9,0.004784688995215311,1
37,290,7,0.004784688995215311,1
37,19,4,0.023923444976076555,5
37,19,6,0.023923444976076555,5
37,19,5,0.004784688995215311,1
37,589,4,0.009569377990430622,2
37,589,6,0.004784688995215311,1
37,4,7,0.009569377990430622,2
37,4,9,0.009569377990430622,2
37,4,3,0.009569377990430622,2
37,708,5,0.019138755980861243,4
37,708,4,0.009569377990430622,2
37,708,6,0.028708133971291867,6
37,761,6,0.009569377990430622,2
37,761,4,0.004784688995215311,1
37,176,4,0.004784688995215311,1
37,352,4,0.004784688995215311,1
37,813,6,0.004784688995215311,1
37,30,4,0.004784688995215311,1
